id,met_001,met_002,met_003,met_004,met_005,met_006,met_007,met_008,met_009,met_010,met_011,met_012,met_013,met_014,met_015,met_016,met_017,met_018,met_019,met_020,met_021,met_022,met_023,met_024,met_025,met_026,met_027,met_028,met_029,met_030,met_031,met_032,met_033,met_034,met_035,met_036,met_037,met_038,met_039,met_040,met_041,met_042,met_043,met_044,met_045,met_046,met_047,met_048,met_049,met_050,met_051,met_052,met_053,met_054,met_055,met_056,met_057,met_058,met_059,met_060,met_061,met_062,met_063,met_064,met_065,met_066,met_067,met_068,met_069,met_070,met_071,met_072,met_073,met_074,met_075,met_076,met_077,met_078,met_079,met_080,met_081,met_082,met_083,met_084,met_085,met_086,met_087,met_088,met_089,met_090,met_091,met_092,met_093,met_094,met_095,met_096,met_097,met_098,met_099,met_100,met_101,met_102,met_103,met_104,met_105,met_106,met_107,met_108,met_109,met_110,met_111,met_112,met_113,met_114,met_115,met_116,met_117,met_118,met_119,met_120,met_121,met_122,met_123,met_124,met_125,met_126,met_127,met_128,met_129,met_130,met_131,met_132,met_133,met_134,met_135,met_136,met_137,met_138,met_139,met_140,met_141,met_142,met_143,met_144,met_145,met_146,met_147,met_148,met_149,met_150,met_151,met_152,met_153,met_154,met_155,met_156,met_157,met_158,met_159,met_160,met_161,met_162,met_163,met_164,met_165,met_166,met_167,met_168,met_169,met_170,met_171,met_172,met_173,met_174,met_175,met_176,met_177,met_178,met_179,met_180,met_181,met_182,met_183,met_184,met_185,met_186,met_187,met_188,met_189,met_190,met_191,met_192,met_193,met_194,met_195,met_196,met_197,met_198,met_199,met_200
P0011,8.976815804,1.56246228,3.52132627,5.907205852,3.137549279,7.588659961,7.916174933,2.457189493,3.334292749,4.600800357,6.610190949,2.291372214,4.334842888,,1.82951528,,3.457979926,0.492949652,1.233465663,2.048439229,3.319030716,1.232060503,2.343005975,2.314584021,0.991041896,1.698305192,0.743328686,2.312337502,1.820276162,1.036570603,7.262254304,6.110304657,1.82042682,0.557454629,1.258281343,0.939299605,2.023857684,,1.645280349,2.85619918,0.801184419,0.906167666,0.337797263,0.417238842,2.70476762,1.203463365,0.641375084,0.688548032,0.568461485,0.826957674,0.428744143,0.577610849,1.005076348,1.14879767,0.946959342,2.680294268,,,,0.250761934,0.770391629,0.219526759,0.476752802,0.881882707,0.25728598,0.863496181,0.387638341,1.591039997,1.856189023,0.70575819,0.322021703,1.281084612,0.354854381,0.674458164,0.815945169,0.568295471,0.482109036,0.492241926,,1.91115613,1.851832924,2.232525502,2.225905122,,0.957397568,1.684760165,1.071193339,2.865218051,0.394567508,2.529122787,1.595719694,2.443608142,2.26429036,1.345217308,1.770281541,,0.632660419,3.600480983,4.2521517,2.823126207,,2.032256445,2.062431503,2.070285501,1.715648491,1.989526287,2.497249916,3.028249279,1.992887692,3.062600954,0.677936544,,0.78605843,5.38887828,3.977524694,1.800796776,1.202440393,1.273322279,0.8866535,2.848449129,0.74742942,1.411106547,0.556827159,0.682163271,0.779716753,0.601208645,0.713910487,0.602847628,0.596589773,,1.061672764,0.637162103,0.86860003,0.625028405,0.824366224,0.976280445,0.425565058,0.911135839,0.453616957,1.014069611,0.834439369,0.555292426,0.71451602,,0.320833213,0.64693865,0.427828782,0.536195884,,0.867193016,0.949560677,0.517008055,3.595959397,0.499537449,1.203230725,0.249323703,1.416306275,1.023797656,0.988398195,1.078427823,2.661686092,2.420085932,1.404838059,0.753087358,,,1.937187109,2.731584983,1.982787542,2.203113666,2.324304107,3.054741301,2.795601177,2.123210869,2.131144751,,2.320102964,1.440905513,1.549449518,1.046242325,0.761584604,,2.207988759,2.240622769,1.760056723,3.311222497,,2.299518742,0.885271734,1.708560162,4.051411473,4.316305897,1.245755053,3.043316949,2.970073251,5.718153432,3.4003511,3.69410069,1.130467299,1.017019815
P0012,1.068665722,,1.110001433,0.266389768,0.495126431,1.777207517,0.904426739,0.477718401,0.595131671,1.273372941,0.382322252,0.421383271,1.059219973,0.896273708,0.179211511,,0.192453836,0.513345725,0.959681253,,0.159059416,0.123288795,0.269776895,0.278997103,0.264824024,1.511891015,0.357360783,0.568535464,0.188992492,0.873125292,0.376133048,0.366770595,0.134972097,0.146650744,0.396440526,0.308529763,0.501768178,0.144248231,0.142516385,0.298651194,3.198126797,8.771930729,2.580004483,,9.432869276,1.931588582,4.584370026,0.643387709,,2.058618256,,1.693576453,3.758106393,1.31756219,1.655734477,2.127017509,0.645654283,,1.65318935,,3.283406149,3.239883537,,3.289387226,,2.193300939,0.855429107,1.672153382,1.35374291,1.202359043,2.576951718,5.28498286,3.873538262,1.498326422,3.988294469,,2.670627894,,2.057593949,1.889224496,0.571513204,0.598698152,0.329995562,0.288203376,0.298033399,0.547057549,,0.409623929,1.937888298,0.499247542,0.179379582,0.312001555,0.808679611,0.630407125,0.363481672,0.620343167,0.52641222,0.239812757,0.459430956,,1.434666109,0.746988326,0.346421075,,0.460382178,0.252731371,0.346262107,1.165402115,0.437993772,0.445626992,0.321149075,0.553642633,0.765911145,0.703725712,0.601196292,0.453137637,0.593996735,0.566220986,0.376833132,0.214588695,0.777934726,0.487000767,1.409459118,0.485735511,,0.300719173,0.524522634,1.320205901,1.66576063,0.801061764,1.754622682,1.147624605,0.662578381,1.042612169,0.792023129,0.209227807,0.316972363,,,1.366011707,1.251857494,0.403196666,0.408265285,0.826503525,2.569688511,0.886906681,0.650167992,0.668648585,0.551113863,0.262977199,0.780782346,0.157135896,0.537855575,,0.718749496,,0.413362828,0.668457999,0.489939439,0.693700199,1.688186047,1.086212943,1.106657811,0.619713211,0.460182601,3.440816556,1.420685769,0.968751669,2.216819261,0.459514894,1.2201857,2.423429586,1.681396058,1.866806396,1.648027121,0.666202786,,0.824517708,,2.810917954,0.443525499,1.969399918,,1.519708323,1.123301123,1.814593478,1.96512294,2.050333952,0.908327255,1.017565677,2.087318421,2.491911264,2.87190232,1.278654204,0.729768277,,0.468860828,1.100851627,3.554221298,1.791282995
P0013,1.283197837,0.370177286,1.384568862,,0.75739952,,1.703029025,0.9096168,1.980160606,1.138731482,1.487185643,1.515590566,0.962466666,0.862378966,0.847017265,0.341874948,0.369286615,0.32101316,,0.244597131,0.176392316,0.356810823,0.690530686,1.229751969,0.238385645,0.886555888,1.091819191,,0.46759192,0.291440927,0.680514224,0.718903954,0.364393854,0.29780753,0.688846471,0.536768638,0.933595971,0.72285449,0.318143515,,0.965961,0.393148189,1.297228187,1.217462109,0.278434286,1.077348262,0.244344135,0.51646262,0.345719862,0.434136492,0.432805168,0.592026652,1.215817239,0.438243826,1.377002819,0.258329589,0.539550526,1.075921998,0.891092231,0.850380509,0.484587863,1.501115953,0.355046631,0.233101842,0.884839697,0.574054896,0.367409492,0.506575531,0.156758731,1.707711615,1.064064746,0.428530716,0.569717758,1.454314057,,0.932103109,0.491637703,0.68224148,0.242735056,0.687595412,13.49608374,2.782439258,6.879771691,19.41557899,4.818240051,3.42662685,8.330398043,,9.938142562,1.732760645,4.08006537,2.362975657,8.834951423,3.208791845,5.225917275,7.635220598,3.94933396,,5.202334518,5.088344499,8.05658908,2.034898304,4.528909439,,13.91086896,12.83467434,6.654830005,3.165471952,4.608233806,3.949747838,3.72055022,8.673612688,1.425484259,3.946500643,7.832226063,3.034834795,4.265177858,2.243025824,6.066494279,6.619063754,0.323184909,0.620283989,,0.32518872,0.3957527,0.276790855,0.403323678,0.366955335,0.267381464,0.439231079,0.392329552,0.391673089,0.637883045,0.465785431,0.423641069,,0.217590785,0.402779299,0.364316818,1.361728897,0.308069226,0.676355973,0.38885302,0.248720626,0.927824416,0.700435253,0.457169229,0.736661946,0.29200116,0.245760297,0.305495604,1.006013385,0.59207251,0.706042696,,0.50772711,0.238289095,0.690280619,0.486681094,0.388069338,0.624632381,0.487541667,0.513299329,0.479916159,,0.263211135,0.449461793,,0.603835183,0.558061029,0.663688282,0.617886152,1.562275172,0.785667704,,0.757752136,0.973663884,1.063843677,0.38724119,0.835699488,1.123781581,0.535499293,0.727400699,0.948892085,,0.768268276,0.776879077,,0.647264612,0.46220982,0.761787893,0.329959595,0.416576268,0.977325718,0.835026905,0.513153065,0.120980942,0.690893812,0.545385597,1.213672297
P0014,1.252214731,1.333218667,2.56882826,5.295770715,2.323816361,4.775079298,1.624042796,0.85798525,3.587252534,1.313706889,1.295909232,2.817918861,0.829185912,4.22657765,1.851570023,1.401083347,,2.099551597,0.595837741,1.771229874,0.236811806,0.466319128,0.355542794,1.471024903,1.22282072,1.48917584,0.67600493,0.709199581,0.689065178,1.042607382,0.832813661,1.771663113,0.484593467,0.336795984,0.738909175,1.168983061,0.540798412,0.435488843,1.224040223,1.309642429,2.591787859,1.073871284,1.110802765,,2.34389248,6.174201028,1.599972564,0.956244238,0.901865849,,1.141922817,0.846495259,0.499486806,0.675188866,0.585306816,0.573376987,1.175079804,0.594246565,1.595178456,,2.028837369,1.113312897,0.89323924,1.210623134,1.749400228,1.952915403,0.97059146,1.3990687,1.127198446,1.163045604,1.048872301,1.281635845,1.584492888,1.162704357,0.605110082,,1.069874597,0.767408569,0.316514933,0.869706169,0.918468906,0.987007269,0.891468038,0.561072449,0.547633596,0.271501619,0.577320529,0.407190845,1.547435434,0.772899429,0.673811079,0.43944539,0.307341479,0.683055335,0.50680952,2.364736761,0.648326645,0.628728385,0.891213048,0.733055463,,0.526212455,0.782813209,0.60108728,0.845007052,0.446557188,1.675666767,1.245424985,1.614161069,1.784410922,1.295656692,0.516436032,0.311505736,0.418570712,0.446971802,0.441714731,0.485643912,0.585227241,1.049210519,0.536566177,3.036548361,3.702278546,1.079725865,3.080871368,1.551959795,0.576722005,,1.460001491,1.074716155,2.985992741,,0.812111348,0.871975599,1.374515864,1.527323618,5.434563391,2.950049318,3.939354754,2.701670024,4.43082012,1.378532276,2.910555546,2.75179292,1.352944125,1.199084707,0.8556276,1.138624105,1.588108057,0.654580897,2.67223044,1.494078813,3.698276606,1.850909809,,,0.468029895,,1.283932849,1.501168638,4.408106741,,0.730747573,0.950825667,1.827847981,0.757554397,0.534871172,0.797550555,1.098064234,0.369906744,0.53162887,1.848046251,1.011784898,,0.828230095,0.307816123,0.432675985,0.470065928,0.714526533,0.634469729,,0.341925544,1.098955163,0.692053158,0.611013691,1.078327997,0.771028368,0.376792118,0.421599998,1.440503051,,1.742924209,1.481961293,1.14365864,1.654928625,0.83073486,0.855069354,0.613147152,1.603170319,0.402406653,0.295245313
P0015,0.619680884,0.811756725,0.73793956,0.49019606,,1.389945465,0.371000551,2.087334455,0.668824737,0.921078178,0.444665026,,0.634126124,1.234507052,1.839051406,0.328312199,0.721118334,0.357357219,0.100788742,0.501118884,0.283486562,0.278664271,,0.334967349,0.273287766,1.025455433,0.216556828,0.267001807,0.217849833,0.250576758,1.013047562,0.208067097,0.291663764,0.384789291,0.194792414,0.416925946,0.149426889,0.212393146,0.132318357,0.170641217,1.005423627,0.572030968,1.530334766,0.783987293,1.282733019,0.767312156,0.419586372,1.591168693,1.123640483,1.329962923,0.82282203,1.548376393,0.661097885,0.382377857,,0.438270452,1.362813402,,0.707468445,,4.252586496,1.550283563,1.489019137,0.36549311,1.556445374,2.069375343,0.605015858,0.553036315,1.013047396,1.409860222,,,,0.518857744,0.574664338,0.944395654,0.77205733,1.341048743,1.895164926,,1.403588822,1.58829871,2.638865646,2.595646219,0.973757584,,2.114182412,3.65890111,2.026755741,0.891300974,2.473220519,3.902954449,2.345529834,1.523036235,1.5945956,1.640348168,3.140655918,1.940614344,1.574600922,2.405037951,1.377034369,,2.904742773,3.36120272,3.869572638,,,1.64322015,0.938951213,1.948683144,1.683457269,4.298817014,1.260496879,1.930073556,2.175181167,1.84251,2.430410723,1.635743369,,1.472557253,,,1.052618546,0.85023267,0.399900414,,1.011800708,0.497945427,0.59294349,0.467163519,0.674690911,1.052357321,0.242235184,0.889597668,0.323876022,0.408508587,1.520429233,0.727868975,0.7148805,,0.157963523,0.316019313,0.548015554,0.485065068,0.824574394,0.53468996,0.414172898,,0.539069795,,1.553691428,0.753156722,1.007582968,0.51187448,0.48747508,0.324917228,0.731061737,0.836446469,0.284549691,0.439068934,0.905697919,1.349041288,0.313685705,1.909520109,0.585087707,0.899841799,0.317984132,0.977136854,2.59423034,0.777236948,0.709787938,0.505871136,0.924365568,,0.489896781,1.216013536,5.602690215,1.966616197,0.569536118,1.109725621,2.553652829,4.245715024,2.551687468,2.1511293,0.491125226,0.888832159,1.360526944,1.476548234,0.852638886,0.892514507,2.246294143,1.665522217,1.060045879,1.057700586,0.271705916,1.105102412,0.718544283,1.275761281,1.492611473,
P0016,4.477546221,1.455500668,2.894489963,2.93857099,3.586382328,2.956377289,,,1.818812673,1.7238629,1.626583351,2.389151892,5.220951261,4.800026536,3.703085063,1.116369147,1.262690995,1.761249661,0.511503424,0.529645555,1.050847036,2.201638405,4.334302277,0.581302741,,0.697270307,0.977923979,,1.138103144,0.949114613,0.6810606,0.698378917,1.272523712,,1.920466476,3.230846836,0.57271981,3.595298968,0.902647353,1.901991647,0.771111834,1.082868821,0.503341176,0.453488189,0.867409688,0.622330164,2.651505986,1.612140573,0.518458059,0.427430046,,0.305139084,0.999476279,0.455184679,0.558102496,0.643125233,0.516667527,0.469261004,1.233438271,1.058859305,0.431055498,0.681414288,1.279047252,0.501519928,0.467617414,,1.299714325,0.212274543,,0.432812663,0.545806956,1.004509294,0.356869203,0.586619374,1.278893337,1.253825573,0.698842085,1.005851905,0.596110332,1.438421296,0.83882317,5.373650549,3.85061119,0.77534648,0.514551198,0.595742561,1.086572748,2.197154275,1.17676142,1.655655045,0.96124564,1.458210043,0.652673416,,0.972438332,1.79449093,,1.122635465,1.686020198,0.49940532,3.28746963,1.410826526,0.507133318,3.906253772,1.494434188,1.131777382,3.267370948,1.146397643,,2.122447222,2.79350979,0.53983641,1.102151381,1.190126715,0.703244568,1.438569737,1.390223533,0.770162848,2.248955358,0.563531075,0.400097989,0.292453605,0.366839234,0.648839783,,0.198219921,,0.475648138,0.419004934,0.541186565,0.684432968,0.425174387,0.576738504,0.392450391,0.532862718,0.193905902,0.530176071,0.31183663,0.241458594,0.29669784,1.37605391,0.389320598,1.253547513,0.144900596,0.30648317,0.127133378,0.368530698,0.578499783,0.718000314,0.341150111,0.552128518,0.185066049,0.238391399,0.668146621,0.103977303,0.419902725,0.398725223,0.523620299,0.199111775,0.310532312,2.886188283,1.186398335,1.832979322,1.382794144,1.301759274,3.860330296,1.212816429,2.739501031,1.415065853,2.188327427,0.977310976,4.474564411,4.076673397,5.492435102,0.363494009,3.644417269,3.125114,1.231525595,,1.343952294,1.181631707,1.030298773,1.551625387,13.2353425,,2.572221964,2.436208607,0.599840756,1.348573072,1.70581561,6.779952445,1.211362607,6.584520594,,1.935249314,1.848469868,2.078722181,1.035698745,4.518835789,2.004002466
P0017,2.860715056,1.656534227,0.371164137,1.597247965,2.100179558,,0.697968733,0.840411517,0.54776347,1.52405659,0.679960187,3.253383758,0.803580439,1.129791892,2.996897404,0.633363008,0.44677094,,,1.665927374,1.064457929,0.42692296,0.452405458,0.989011159,0.43832627,1.104471095,,0.218203251,0.915989648,1.400671748,0.304786678,0.393465931,0.660951317,1.41460415,0.638710501,0.134856728,1.377415287,0.622234034,,0.272148207,1.232110955,0.773795667,2.997936089,1.158274867,1.480389472,1.442108103,0.670493585,,0.786729023,1.47548565,0.352916464,1.70068435,0.532227744,0.487339758,1.182620873,2.095904591,0.151177634,0.404462727,0.90285056,4.306966336,1.371818613,4.328263036,2.058865924,1.612016085,1.387088061,,0.341287692,0.890810641,0.58655875,1.599750663,1.7464191,4.02018455,,,,1.322416184,0.322821555,0.345028661,0.642418997,1.464943475,1.731370529,1.074775007,0.46225822,0.706725711,0.67986863,0.898553516,0.739934694,0.965681538,1.999178342,,0.462720941,0.492022954,0.799461995,2.648802647,2.302286472,0.633893256,1.420271942,1.274582748,1.465652684,0.691329092,0.297913643,0.589330244,0.944652379,1.496680807,2.134383031,0.894674745,0.625007159,1.153469434,2.278778582,0.747099081,0.995723625,1.352361428,0.684102275,0.172914587,0.733097639,1.766001139,0.659226402,0.595294257,0.609735448,1.433017241,0.923112237,0.541755752,1.263674588,2.204803557,0.8482055,1.556826322,0.304135449,0.433154153,3.584429103,0.676955421,0.566484602,1.475812849,1.185708086,1.032350805,1.185073658,0.868545906,0.301390754,1.847741463,1.371397555,1.514688895,2.453264939,2.086934627,1.128739155,0.665437289,1.086747606,1.801950891,1.034875946,0.558728812,0.624089808,1.588944662,2.529531775,2.163543995,2.976486093,1.882013158,1.307194985,1.240059945,1.112294273,0.645384111,0.850045578,2.36539893,1.593696975,0.54676728,0.411524932,0.660776699,0.410858195,,0.690181682,0.269665221,2.160098273,0.460578578,2.513625445,1.290230695,0.605577768,0.484293119,0.374589289,1.144054643,0.666307823,0.425915511,3.887825456,0.943531917,0.354602591,0.185413568,,0.834040307,1.079080669,1.815910705,0.801926805,1.03207311,0.77301061,0.556997493,0.423510687,0.78109073,0.852766406,0.826757577,,1.172311221,0.892600795,0.380686968,1.547757294,0.807496199
P0018,5.991243856,3.279490694,1.294074038,2.701994592,3.814047981,3.702461229,3.660744041,0.370687287,,4.357892253,,2.38294877,1.544416803,1.931032282,1.174280288,1.506795006,0.832133628,1.64545399,0.87169084,1.574333168,1.140969306,,1.036975255,0.798435109,,0.642302962,1.311359217,1.451183998,,0.399797868,1.337865306,1.612682903,0.711631208,0.389251112,1.097268314,,0.648348043,1.635215043,0.631397386,1.898140198,2.042492443,2.610356504,0.406106228,0.65251492,0.950282082,,0.27342356,,1.035203911,0.556849579,0.239596392,0.541574941,0.441768127,0.341789772,0.901507409,1.191172761,,0.757068529,1.818022368,0.661843012,0.212749655,0.320079802,,0.498227434,,0.901031822,0.236619457,0.230207308,0.577211993,1.332139164,0.569264945,1.063373133,1.335851247,0.621874258,0.44718186,0.684036069,0.296679796,1.338712005,0.484941394,2.311572074,1.277409952,0.739801768,1.621668189,1.892600205,,0.950205424,0.506083398,0.716210381,0.269226229,0.7295799,1.121726856,1.391308781,1.677913608,1.876318092,0.74829711,1.530502783,3.95003068,1.869853525,,1.775144718,0.943459814,1.414320414,1.006840567,2.052939547,1.842847868,,1.100656734,0.695907143,0.622097604,1.285867048,0.696778821,0.914486458,2.398765904,2.8624337,0.34489069,2.880792976,1.842023202,0.50419233,2.017529861,0.63309565,2.570520224,0.90059945,,1.168202671,1.381647152,1.802688923,2.351057021,1.722769155,2.407616255,0.965167397,0.807039817,1.625173406,,1.325161868,1.985199085,1.91108712,0.736788775,1.426149982,,3.065689594,1.83068311,1.52623958,1.574351936,1.166583314,1.285508018,1.443261861,2.306661747,2.976927378,1.456312909,0.972917051,1.777330497,2.959437743,,3.497245289,6.304778779,,2.361254986,2.065208271,2.356055057,2.320928589,0.434898181,0.368204549,2.125569683,1.354666981,,0.813784275,1.501401876,1.552264747,0.582671471,0.976189053,0.456071638,0.891362251,0.450762671,0.50054439,1.100376174,0.970534709,2.342834081,1.623882707,0.287914954,1.4946577,0.331033596,0.67550045,1.427828382,0.579387578,1.652428447,1.499690598,1.467595075,3.223729021,0.395675316,2.150446457,1.068470813,1.035763645,0.627147749,0.823297886,,1.467074227,1.420634186,1.961276051,0.516349273,2.060969286
P0019,3.076780631,18.15227512,3.117883695,1.465862356,6.732087626,2.239010237,,1.809323786,1.841114446,2.898994458,4.721497213,,7.55666818,2.905909068,5.149394327,2.925580243,0.786914654,5.077095317,,0.774500886,5.414063512,1.941275866,,2.24309374,0.923617592,1.056326601,0.504358078,1.410557492,0.676136465,0.783755816,3.166894427,1.628686306,0.922124493,1.025575377,1.083602337,1.069926213,0.785827289,2.050301832,1.485394296,4.96234893,0.548077741,0.875993347,,0.309972291,4.535325458,1.589970545,0.369031099,1.727343453,0.371894015,1.506113388,0.71161451,1.047270475,0.725941312,1.71298226,1.329111791,0.882375648,1.449747352,0.873299587,,0.531064965,0.834434528,1.068859549,1.055664626,0.8497298,4.173802671,0.5331855,0.787311889,0.696018526,0.486523506,0.393131841,0.724548384,0.50969457,0.735123874,2.115424244,0.948867937,0.854412504,1.588444689,2.646939777,,0.697116981,0.78661956,2.653461247,1.290025093,0.642330883,1.12008852,0.760064348,0.697112799,0.8190574,0.594027383,0.515796666,1.593695323,1.534589786,2.456604097,0.625833813,1.639106745,0.929036043,0.215895627,0.911650108,0.820220762,1.109678151,0.8533399,1.373177384,1.425962917,1.643316568,1.320858906,1.338318716,,0.615361075,1.312468674,0.271736514,0.698418892,0.755682265,0.682219762,1.792145417,1.347368691,0.847345729,0.706625596,0.846483455,1.189070325,1.068809066,,0.372742474,0.673403815,0.540764634,0.502811279,0.340163979,0.233030846,0.696382483,0.291847046,0.530846147,0.277316025,1.02244608,0.48764247,0.558030954,0.199434335,0.459297495,0.321099075,0.38862586,0.516660061,0.485828673,0.162407066,0.471260627,0.487281609,0.564823465,0.275514109,0.869267294,0.316502691,0.602086833,,0.185116879,0.426181049,0.402051748,0.60147229,0.189084955,0.373748192,0.280282647,0.701970307,0.585699787,0.734413797,0.420705239,1.105078104,1.31955028,0.758656676,0.998415812,,0.335711657,1.147096095,0.523255483,0.639168722,0.306095811,0.644122663,,1.035888992,,0.634048757,0.683089795,0.502020866,0.805300431,0.676289828,,1.000014235,1.779324501,0.30125472,,0.793792216,0.462343225,1.509887279,1.124623078,1.383368161,1.179562691,0.763234867,0.887624894,2.445592803,0.244937412,1.43762212,0.759026385,0.476682177,1.146569946,0.5325692,
P0020,1.052762406,0.862426691,0.578580909,0.436304597,1.724846295,1.234255039,0.709331583,0.856631842,0.378915866,1.29829435,0.937794362,0.600690379,0.565241239,2.848908394,0.580385951,1.066086397,0.302325502,0.440311652,0.547854226,0.588653199,1.058716926,0.288670785,0.330954346,0.38126221,0.422465156,0.708389876,0.501079429,0.123530276,0.98639753,0.388652661,0.834855381,0.180426343,0.655134238,0.122749591,1.177028355,0.382097776,0.340142426,0.148231383,0.390143277,0.715584505,0.946071178,0.135551268,0.545608372,0.599612009,0.989559919,0.963311018,0.381389997,0.133574847,,0.634261106,0.55535045,0.565386818,1.225769429,0.410926824,0.592829018,1.943685302,0.796374131,0.433848563,0.367779574,0.662233398,1.428522697,,0.736509762,1.407008295,0.437975149,0.639293791,2.146763208,0.680324379,1.734211565,,0.431128267,0.537786948,,2.147242676,0.900514882,1.666525379,0.531678799,0.505310866,1.107669313,0.488251325,,1.349709974,1.320921402,,2.999020845,0.615784289,1.741554736,1.920491109,1.397714062,0.727385094,2.597744888,,1.081608494,2.012015963,0.612198556,0.993447275,1.18460908,1.399898084,0.945794929,0.956645715,7.147620476,2.438929658,3.99978568,1.415439484,3.191330026,1.179165705,1.05976408,0.546192326,1.595558281,,1.872255636,0.979651243,1.594454328,2.53153502,1.57131113,2.309996455,1.073991263,1.263510603,1.841538263,2.480466501,2.142370716,0.655319641,1.640537114,1.210372588,1.505213858,1.015529185,0.431724122,0.841658079,0.836304945,1.401946496,,1.431341018,0.45193894,1.501232522,0.477084077,4.643444804,0.43609271,4.138424434,0.697192472,0.928964051,2.566554374,1.213854789,0.38692045,0.41872657,0.27077719,1.047646178,1.170972526,,1.486599893,0.580651201,1.167189122,1.175414711,,1.435836072,0.759938351,0.836819567,1.800878961,1.607875247,0.634272427,1.571873908,,1.884979778,0.503822292,0.476969724,0.66762435,1.151939529,1.81531577,2.784802622,0.953432819,1.181864237,1.283700389,0.827557095,0.65783798,1.935948298,2.297407276,0.986743545,0.475377226,0.767375627,1.240013294,0.440817707,1.158950556,0.998195185,0.389742649,0.770599445,0.944258393,0.738535735,1.115710203,0.669449205,,0.855520757,1.673718549,0.814082326,1.815024885,3.881159697,1.105270336,1.116151666,1.932229011,0.934026489,0.394011972,2.864940978
